run_name,use_bid_ask,test_method,method,pair,date,n_rows,n_maturities,call_pairs_tested,call_violations,call_violation_rate,put_pairs_tested,put_violations,put_violation_rate
rounded_mid,false,rounded,original,EURGBP,2020-10-09,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-12,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-13,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-14,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-15,140,14,338,0,0.0,338,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-16,140,14,340,0,0.0,340,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-19,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-20,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-21,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-22,140,14,338,0,0.0,338,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-23,140,14,337,0,0.0,337,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-26,140,14,336,0,0.0,336,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-27,140,14,335,0,0.0,335,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-28,140,14,341,0,0.0,341,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-29,140,14,337,0,0.0,337,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-10-30,140,14,346,0,0.0,346,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-02,140,14,345,0,0.0,345,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-03,140,14,346,0,0.0,346,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-04,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-05,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-06,140,14,340,0,0.0,340,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-09,140,14,346,0,0.0,346,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-10,140,14,354,0,0.0,354,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-11,140,14,347,0,0.0,347,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-12,140,14,347,0,0.0,347,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-13,140,14,350,0,0.0,350,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-16,140,14,350,0,0.0,350,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-17,140,14,354,0,0.0,354,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-18,140,14,352,0,0.0,352,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-19,140,14,352,0,0.0,352,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-20,140,14,358,0,0.0,358,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-23,140,14,358,0,0.0,358,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-24,140,14,354,0,0.0,354,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-25,140,14,358,0,0.0,358,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-26,140,14,361,0,0.0,361,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-27,140,14,358,0,0.0,358,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-11-30,140,14,360,0,0.0,360,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-01,140,14,367,0,0.0,367,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-02,140,14,372,0,0.0,372,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-03,140,14,388,0,0.0,388,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-04,140,14,398,0,0.0,398,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-07,140,14,389,0,0.0,389,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-08,140,14,411,0,0.0,411,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-09,140,14,417,0,0.0,417,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-10,140,14,408,0,0.0,408,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-11,140,14,427,0,0.0,427,6,0.01405152224824356
rounded_mid,false,rounded,original,EURGBP,2020-12-14,140,14,399,0,0.0,399,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-15,140,14,395,0,0.0,395,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-16,140,14,404,0,0.0,404,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-17,140,14,400,0,0.0,400,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-18,140,14,432,0,0.0,432,2,0.004629629629629629
rounded_mid,false,rounded,original,EURGBP,2020-12-21,140,14,412,0,0.0,412,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-22,140,14,421,0,0.0,421,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-23,140,14,409,0,0.0,409,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-24,140,14,376,0,0.0,376,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-25,140,14,376,0,0.0,376,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-28,140,14,358,0,0.0,358,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-29,140,14,358,0,0.0,358,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-30,140,14,352,0,0.0,352,0,0.0
rounded_mid,false,rounded,original,EURGBP,2020-12-31,140,14,373,0,0.0,373,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-01,140,14,372,0,0.0,372,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-04,140,14,355,0,0.0,355,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-05,140,14,347,0,0.0,347,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-06,140,14,343,0,0.0,343,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-07,140,14,343,0,0.0,343,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-08,140,14,338,0,0.0,338,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-11,140,14,338,0,0.0,338,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-12,140,14,342,0,0.0,342,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-13,140,14,347,0,0.0,347,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-14,140,14,343,0,0.0,343,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-15,140,14,338,0,0.0,338,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-18,140,14,337,0,0.0,337,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-19,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-20,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-21,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-22,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-25,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-26,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-27,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-28,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-01-29,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-01,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-02,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-03,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-04,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-05,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-08,140,14,316,0,0.0,316,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-09,140,14,316,0,0.0,316,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-10,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-11,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-12,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-15,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-16,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-17,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-18,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-19,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-22,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-23,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-24,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-25,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-02-26,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-01,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-02,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-03,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-04,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-05,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-08,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-09,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-10,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-11,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-12,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-15,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-16,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-17,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-18,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-19,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-22,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-23,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-24,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-25,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-26,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-29,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-30,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-03-31,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-01,140,14,336,0,0.0,336,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-02,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-05,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-06,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-07,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-08,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-09,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-12,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-13,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-14,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-15,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-16,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-19,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-20,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-21,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-22,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-23,140,14,319,0,0.0,319,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-26,140,14,317,0,0.0,317,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-27,140,14,319,0,0.0,319,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-28,140,14,319,0,0.0,319,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-29,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-04-30,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-03,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-04,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-05,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-06,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-07,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-10,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-11,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-12,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-13,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-14,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-17,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-18,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-19,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-20,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-21,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-24,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-25,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-26,140,14,320,0,0.0,320,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-27,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-28,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-05-31,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-01,140,14,321,0,0.0,321,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-02,140,14,322,0,0.0,322,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-03,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-04,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-07,140,14,323,0,0.0,323,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-08,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-09,140,14,331,0,0.0,331,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-10,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-11,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-14,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-15,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-16,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-17,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-18,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-21,140,14,334,0,0.0,334,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-22,140,14,334,0,0.0,334,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-23,140,14,345,0,0.0,345,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-24,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-25,140,14,334,0,0.0,334,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-28,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-29,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-06-30,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-01,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-02,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-05,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-06,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-07,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-08,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-09,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-12,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-13,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-14,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-15,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-16,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-19,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-20,140,14,331,0,0.0,331,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-21,140,14,335,0,0.0,335,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-22,140,14,331,0,0.0,331,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-23,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-26,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-27,140,14,331,0,0.0,331,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-28,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-29,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-07-30,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-02,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-03,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-04,140,14,334,0,0.0,334,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-05,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-06,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-09,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-10,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-11,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-12,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-13,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-16,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-17,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-18,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-19,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-20,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-23,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-24,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-25,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-26,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-27,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-30,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-08-31,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-01,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-02,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-03,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-06,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-07,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-08,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-09,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-10,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-13,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-14,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-15,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-16,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-17,140,14,334,0,0.0,334,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-20,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-21,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-22,140,14,340,0,0.0,340,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-23,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-24,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-27,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-28,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-29,140,14,335,0,0.0,335,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-09-30,140,14,337,0,0.0,337,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-01,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-04,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-05,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-06,140,14,325,0,0.0,325,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-07,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-08,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-11,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-12,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-13,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-14,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-15,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-18,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-19,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-20,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-21,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-22,140,14,328,0,0.0,328,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-25,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-26,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-27,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-28,140,14,336,0,0.0,336,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-10-29,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-01,140,14,331,0,0.0,331,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-02,140,14,336,0,0.0,336,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-03,140,14,348,0,0.0,348,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-04,140,14,333,0,0.0,333,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-05,140,14,341,0,0.0,341,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-08,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-09,140,14,332,0,0.0,332,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-10,140,14,329,0,0.0,329,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-11,140,14,327,0,0.0,327,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-12,140,14,326,0,0.0,326,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-15,140,14,324,0,0.0,324,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-16,140,14,330,0,0.0,330,0,0.0
rounded_mid,false,rounded,original,EURGBP,2021-11-17,140,14,325,0,0.0,325,0,0.0
