date,call_pairs_tested,call_violations,call_violation_rate,put_pairs_tested,put_violations,put_violation_rate,year,call_rate_30d,put_rate_30d
2008-11-11,4931,181,0.03670655039545731,7137,16,0.002241838307412078,2008,0.04348234826256003,0.0016617225121519543
2008-11-12,5075,62,0.012216748768472906,6842,3,0.0004384682841274481,2008,0.043652638480106476,0.0016707732913501924
2008-11-13,7295,207,0.028375599725839615,5576,28,0.005021520803443328,2008,0.04319691899861874,0.0018287264698268319
2008-11-14,4981,250,0.05019072475406545,7013,27,0.0038499928703835734,2008,0.0438342288713733,0.001931051763165582
2008-11-17,4041,127,0.031427864390002475,6101,11,0.0018029831175217178,2008,0.042455636370606786,0.001991151200416306
2008-11-18,5452,97,0.017791636096845195,7821,2,0.0002557217747091165,2008,0.04053364291627843,0.0019953031014760397
2008-11-19,5092,87,0.017085624509033778,6577,17,0.0025847650904667783,2008,0.03972947599592212,0.002065381212584224
2008-11-20,6632,141,0.0212605548854041,6879,0,0.0,2008,0.03506728663042198,0.002060882787033167
2008-11-21,5727,36,0.006286013619696176,7704,7,0.0009086188992731049,2008,0.032992861247268065,0.0020462976250100414
2008-11-24,6027,27,0.004479840716774514,7496,0,0.0,2008,0.03167711827339259,0.0018166855901723534
2008-11-25,4117,42,0.010201603109059995,6685,0,0.0,2008,0.0310193577339139,0.0016255227740709823
2008-11-26,4520,2,0.0004424778761061947,5506,7,0.0012713403559752997,2008,0.02865921301850336,0.0016486613836409238
2008-11-28,2057,0,0.0,3972,14,0.003524672708962739,2008,0.0282911052490798,0.0017389173584712724
2008-12-01,3358,21,0.006253722453841573,6945,0,0.0,2008,0.028415950624074076,0.0016745362221442161
2008-12-02,3692,23,0.006229685807150596,5322,0,0.0,2008,0.027689027378393422,0.0015239662070872146
2008-12-03,3145,7,0.0022257551669316376,5211,2,0.00038380349261178274,2008,0.026254237181362997,0.0015083036782398364
2008-12-04,3669,85,0.02316707549741074,5881,0,0.0,2008,0.026039597968657718,0.0014776180741718022
2008-12-05,4741,0,0.0,6546,0,0.0,2008,0.02532115377195265,0.001326226435648453
2008-12-08,6566,34,0.005178190679256778,9234,8,0.0008663634394628547,2008,0.02438322741926919,0.0013146079100347923
2008-12-09,3285,14,0.00426179604261796,4961,1,0.00020157226365652087,2008,0.02402100085266155,0.0013093063099280432
2008-12-10,3168,26,0.008207070707070708,4432,25,0.005640794223826715,2008,0.02420951175317982,0.001410701557436187
2008-12-11,3613,65,0.01799058953778024,4630,32,0.006911447084233261,2008,0.024632804562386947,0.0016365798395108272
2008-12-12,3095,65,0.0210016155088853,5884,49,0.00832766825288919,2008,0.02528880166759545,0.0019141687812738002
2008-12-15,2781,44,0.015821646889608056,4408,5,0.001134301270417423,2008,0.024262340995659486,0.0019284673911870267
2008-12-16,3783,10,0.0026434047052603755,6450,106,0.016434108527131782,2008,0.022902105178060603,0.0023553387308337236
2008-12-17,3551,30,0.00844832441565756,5848,58,0.009917920656634747,2008,0.02217057860603298,0.0025774496468597818
2008-12-18,2875,0,0.0,4427,21,0.0047436187034108875,2008,0.021162274928690154,0.0027132826711269943
2008-12-19,2513,19,0.007560684440907282,4690,46,0.009808102345415778,2008,0.019092476504220073,0.0030116724562254
2008-12-22,3414,100,0.029291154071470416,4158,68,0.016354016354016353,2008,0.016618309159860744,0.0034851877547867395
2008-12-23,1447,15,0.010366275051831375,3116,18,0.005776636713735558,2008,0.013503740994081278,0.0036133425179905986
2008-12-24,740,2,0.002702702702702703,988,0,0.0,2008,0.012370279404322788,0.003538614574410196
2008-12-26,743,5,0.006729475100942127,1902,17,0.008937960042060988,2008,0.012187370282071763,0.0038219309663413137
2008-12-29,1816,17,0.009361233480176211,3977,19,0.004777470455116922,2008,0.011553558073882983,0.0038137959547304336
2008-12-30,2896,47,0.0162292817679558,3146,33,0.01048951048951049,2008,0.010421509974345995,0.004035113208701331
2008-12-31,2916,33,0.01131687242798354,4458,44,0.00986989681471512,2008,0.00975114357561203,0.0043040103319411105
2009-01-02,3821,0,0.0,6575,95,0.014448669201520912,2009,0.009158089039050524,0.0047771085795015045
2009-01-05,3156,17,0.005386565272496832,5553,44,0.007923644876643255,2009,0.008768120397832625,0.0049550712390407205
2009-01-06,2900,2,0.000689655172413793,4968,11,0.002214170692431562,2009,0.008082423740732949,0.005028876928788439
2009-01-07,1154,40,0.03466204506065858,2957,30,0.010145417653026716,2009,0.009028291455431695,0.005336770220580225
2009-01-08,2739,130,0.04746257758305951,4154,5,0.001203659123736158,2009,0.010461049350974529,0.00537689219137143
2009-01-09,2935,66,0.022487223168654175,5972,41,0.006865371734762224,2009,0.010870570019627667,0.005605737915863505
2009-01-12,2915,40,0.0137221269296741,7968,20,0.0025100401606425703,2009,0.011313224988079932,0.005647027909352414
2009-01-13,2156,129,0.05983302411873841,5540,25,0.004512635379061372,2009,0.013307659125371211,0.005679959998355702
2009-01-14,3251,75,0.023069824669332512,7429,55,0.007403419033517297,2009,0.013868195865887577,0.005926740632806279
2009-01-15,3946,49,0.012417638114546376,5638,51,0.009045760908123448,2009,0.01407446094280077,0.006228265996410394
2009-01-16,3033,36,0.011869436201780416,5035,23,0.004568023833167826,2009,0.014395916977295729,0.0063677400077622615
2009-01-20,3953,32,0.008095117632178092,6225,3,0.00048192771084337347,2009,0.013893518381787975,0.006383804264790374
2009-01-21,3692,97,0.02627302275189599,5386,14,0.0025993316004456,2009,0.014769285806851173,0.006470448651471894
2009-01-22,2459,92,0.03741358275721838,3587,9,0.002509060496236409,2009,0.01584379887611656,0.006525205220031013
2009-01-23,2465,105,0.04259634888438134,4149,24,0.005784526391901663,2009,0.01712161730417534,0.006711303690972517
2009-01-26,2473,70,0.028305701577031946,3428,0,0.0,2009,0.01779157166650738,0.0065232772168449605
2009-01-27,1844,3,0.0016268980477223427,3741,4,0.0010692328254477412,2009,0.01724611528350545,0.006328536741552109
2009-01-28,3106,37,0.011912427559562138,6327,7,0.001106369527422159,2009,0.016943142351861347,0.006087826784036541
2009-01-29,2678,44,0.016430171769977596,4784,4,0.0008361204013377926,2009,0.016963426514540327,0.006077887421733888
2009-01-30,2881,159,0.055189170426935094,4796,6,0.0012510425354462051,2009,0.018714952038596154,0.005571785222011035
2009-02-02,3138,305,0.09719566602931803,5500,16,0.002909090909090909,2009,0.021673196759051504,0.005338157563759574
2009-02-03,3223,273,0.08470369221222464,4708,18,0.0038232795242141037,2009,0.02449665316612566,0.005307479591119681
2009-02-04,3355,227,0.0676602086438152,6606,49,0.007417499243112322,2009,0.026499970639555923,0.005227792821042898
2009-02-05,2890,47,0.016262975778546712,7122,15,0.0021061499578770007,2009,0.0260656980297918,0.004752863941171586
2009-02-06,4261,24,0.005632480638347806,6482,61,0.009410675717371182,2009,0.025907904882675678,0.004873998574626107
2009-02-09,3212,69,0.021481942714819426,4819,71,0.014733347167462128,2009,0.026533879549746234,0.005365110146874844
2009-02-10,5178,355,0.06855928930088838,7692,33,0.004290171606864275,2009,0.02859487335641111,0.005210183865701621
2009-02-11,2859,231,0.080797481636936,5066,33,0.006514015001973944,2009,0.030976081628303107,0.005268068683930189
2009-02-12,3925,116,0.029554140127388533,5878,128,0.021776114324600204,2009,0.03142024357361753,0.005644288811766513
2009-02-13,2544,90,0.03537735849056604,5564,26,0.004672897196261682,2009,0.03222225977570361,0.005471055491151399
2009-02-17,3244,46,0.014180024660912454,6893,16,0.0023211954156390543,2009,0.032694927264400694,0.005066806364955337
2009-02-18,3390,216,0.06371681415929203,6124,64,0.010450685826257348,2009,0.03463926889396053,0.005151041063275807
2009-02-19,2343,152,0.06487409304310712,4101,7,0.001706900755913192,2009,0.03677875015631697,0.00513413206539186
2009-02-20,4674,420,0.08985879332477535,6012,7,0.001164337990685296,2009,0.03861864176512087,0.0048347627433138135
2009-02-23,3093,11,0.003556417717426447,7013,2,0.00028518465706544986,2009,0.0371551031029331,0.004804146927758123
2009-02-24,3567,25,0.007008690776562938,5563,3,0.0005392773683264426,2009,0.036639152023196724,0.004593277115543596
2009-02-25,2748,44,0.01601164483260553,3950,4,0.0010126582278481013,2009,0.03671546928662777,0.004543364384450447
2009-02-26,2517,58,0.023043305522447356,5157,3,0.0005817335660267597,2009,0.03548914533341808,0.004412334324015961
2009-02-27,3652,81,0.02217962760131435,4650,1,0.00021505376344086021,2009,0.03545947209781746,0.004172722148346746
2009-03-02,5729,192,0.033513702216791764,7383,6,0.0008126777732629012,2009,0.03616267423455898,0.0038982860438513947
2009-03-03,4808,64,0.013311148086522463,7342,0,0.0,2009,0.03621073129738372,0.0037460185827458007
2009-03-04,3660,48,0.013114754098360656,6999,4,0.0005715102157451065,2009,0.036378052512923136,0.003749004666242525
2009-03-05,4671,47,0.010062085206593878,7088,8,0.001128668171557562,2009,0.03583768792807973,0.003699982551946257
2009-03-06,5106,70,0.013709361535448493,7119,5,0.0007023458350891979,2009,0.0350475472206874,0.0036397587299080163
2009-03-09,3551,68,0.019149535342157138,7312,0,0.0,2009,0.03426598676927993,0.003446941183511294
2009-03-10,4433,50,0.011279043537108053,6649,69,0.01037750037599639,2009,0.03369843150128247,0.0037928578627111744
2009-03-11,4198,4,0.0009528346831824678,5191,10,0.0019264110961279136,2009,0.03367596272246447,0.0038214304717338467
2009-03-12,5651,79,0.013979826579366484,7081,55,0.007767264510662336,2009,0.03374487602312461,0.004043460304508519
2009-03-13,4577,5,0.0010924186148131964,6613,14,0.0021170421896264933,2009,0.03323361758461914,0.004086157697451476
2009-03-16,6141,106,0.017261032405145742,6819,35,0.005132717407244464,2009,0.03196934631722616,0.004215546859844751
2009-03-17,3370,7,0.0020771513353115725,6047,74,0.012237473127170499,2009,0.028798729160759276,0.004526492933780738
2009-03-18,4703,33,0.0070167977886455455,8705,113,0.012981045376220563,2009,0.026209166013306636,0.004831751795514286
2009-03-19,3596,0,0.0,5622,47,0.008360014229811455,2009,0.023953825725179463,0.004863168961737591
2009-03-20,4114,3,0.0007292173067574137,6077,18,0.00296198782293895,2009,0.02343603377611982,0.004891696890572989
2009-03-23,6781,24,0.0035393009880548593,8781,189,0.02152374444824052,2009,0.023366261121110055,0.005295465848268633
2009-03-24,5641,35,0.006204573657152987,7462,40,0.005360493165371214,2009,0.022857015485854507,0.00498303738153227
2009-03-25,5766,68,0.011793270898369753,7363,68,0.009235366019285617,2009,0.02096481487243722,0.005147877195279648
2009-03-26,4877,4,0.0008201763379126512,6020,66,0.010963455149501661,2009,0.018298904695803107,0.005296191866863905
2009-03-27,3341,7,0.0020951810835079317,6286,146,0.02322621699013681,2009,0.017383606061007088,0.005344528622381791
2009-03-30,4020,15,0.0037313432835820895,6028,24,0.003981420039814201,2009,0.016328738887440956,0.005321479383833543
2009-03-31,3016,24,0.007957559681697613,6199,60,0.009678980480722698,2009,0.016121323388133796,0.005566738886002997
2009-04-01,3202,5,0.001561524047470331,6202,39,0.006288294098677846,2009,0.014049480384406406,0.00542799249508368
2009-04-02,6584,33,0.005012150668286756,7440,49,0.006586021505376344,2009,0.012054082305245727,0.0055906298533991185
2009-04-03,3584,3,0.0008370535714285714,5965,94,0.01575859178541492,2009,0.009086690980134168,0.0060771049798901055
2009-04-06,2964,1,0.00033738191632928474,5870,204,0.03475298126064736,2009,0.008979389786764262,0.007226031533342836
2009-04-07,3465,9,0.0025974025974025974,5457,52,0.009529045262964999,2009,0.008832346847458919,0.0075256904631641214
2009-04-08,3520,27,0.007670454545454545,5766,62,0.010752688172043012,2009,0.00855430717122055,0.007850358127970618
2009-04-09,5235,28,0.005348615090735435,5516,56,0.01015228426395939,2009,0.007964484156830154,0.008169376484568372
2009-04-13,4031,11,0.0027288514016373107,4627,45,0.009725524097687486,2009,0.007316124950174253,0.008486392162376594
2009-04-14,3877,11,0.002837245292752128,4167,61,0.014638828893688505,2009,0.006293576386039599,0.00894726386639078
2009-04-15,3834,4,0.0010432968179447052,3156,58,0.018377693282636248,2009,0.005884648010420339,0.009559853642478657
2009-04-16,3261,0,0.0,4522,49,0.010835913312693499,2009,0.005447489540474984,0.009902000412376936
2009-04-17,3374,0,0.0,5910,86,0.01455160744500846,2009,0.005112086700255188,0.010349431721491966
2009-04-20,3752,4,0.0010660980810234541,9180,43,0.004684095860566449,2009,0.004690644585107688,0.010482156722341207
2009-04-21,3081,1,0.0003245699448231094,5292,4,0.0007558578987150416,2009,0.004063145738529886,0.010507351985631708
2009-04-22,3704,1,0.0002699784017278618,5607,5,0.0008917424647761727,2009,0.0036961769006838797,0.0101911600552577
2009-04-23,2472,1,0.0004045307443365696,4022,13,0.0032322227747389356,2009,0.00367790010272235,0.010234687111211402
2009-04-24,3407,0,0.0,5623,14,0.002489774141917126,2009,0.003211905883410134,0.010058770765586561
2009-04-27,2922,4,0.0013689253935660506,5804,4,0.0006891798759476223,2009,0.003221122776035229,0.0100111753551306
2009-04-28,2713,0,0.0,5030,3,0.0005964214711729623,2009,0.002645755029197038,0.00985996549059488
2009-04-29,3087,3,0.0009718172983479105,5384,4,0.0007429420505200594,2009,0.0026089105612982486,0.009476814454706535
2009-04-30,3499,0,0.0,6193,21,0.00339092523817213,2009,0.0023750173016767306,0.009157143783438253
2009-05-01,1752,10,0.005707762557077625,4916,11,0.0022375915378356386,2009,0.002565276053579318,0.00895306302703906
2009-05-04,5245,2,0.00038131553860819826,6893,83,0.012041201218627593,2009,0.0025536793279743444,0.009255703473562015
2009-05-05,3332,4,0.0012004801920768306,6267,10,0.0015956598053295037,2009,0.0024757186347750767,0.00859143398546498
2009-05-06,4112,2,0.00048638132295719845,6192,51,0.008236434108527133,2009,0.0022851122236352173,0.00868729868357018
2009-05-07,5133,9,0.0017533606078316774,7926,20,0.0025233409033560434,2009,0.001950448547283948,0.008463564513039193
2009-05-08,4075,0,0.0,7255,38,0.00523776705720193,2009,0.001923109336020193,0.008272708243295868
2009-05-11,4053,4,0.0009869232667160128,5668,13,0.0022935779816513763,2009,0.0018861674087937955,0.007574953609679687
2009-05-12,2872,4,0.001392757660167131,5626,44,0.007820831852115179,2009,0.0018082145546799637,0.007702934003423052
2009-05-13,3630,10,0.0027548209366391185,5502,29,0.0052708106143220645,2009,0.0016347899298446804,0.007555995007876365
2009-05-14,2907,1,0.0003439972480220158,3965,1,0.00025220680958385876,2009,0.0015942057031964032,0.007354792098239899
2009-05-15,2915,3,0.0010291595197255575,4376,28,0.006398537477148081,2009,0.0014614393315776966,0.00734854263063229
2009-05-18,2816,0,0.0,6776,75,0.011068476977567887,2009,0.001433537545863411,0.007192205470370722
2009-05-19,3051,2,0.0006555227794165847,5877,56,0.00952867109069253,2009,0.0014441422412996541,0.0063513951313722275
2009-05-20,3336,50,0.01498800959232614,6682,16,0.002394492666866208,2009,0.0018571624744637722,0.0061135767115022685
2009-05-21,2895,7,0.0024179620034542313,5715,15,0.0026246719160104987,2009,0.0016820793897304284,0.005842642836301185
2009-05-22,1857,15,0.008077544426494346,4056,5,0.001232741617357002,2009,0.0017730437009223921,0.005545324748081105
2009-05-26,3944,9,0.002281947261663286,5843,24,0.004107479034742427,2009,0.0017581468962565914,0.00535805657931627
2009-05-27,2675,90,0.03364485981308411,5459,12,0.002198204799413812,2009,0.0027850673802676577,0.004943369109507113
2009-05-28,2933,120,0.040913740197749744,4187,7,0.0016718414139001673,2009,0.004114082159594493,0.004386507380549244
2009-05-29,3003,43,0.01431901431901432,4971,403,0.08107020720177027,2009,0.00459138263689497,0.006727650510185136
2009-06-01,6645,14,0.002106847253574116,8073,123,0.015235971757710888,2009,0.004661610878680774,0.006750462653941884
2009-06-02,4221,34,0.008054963278843875,5773,155,0.026849125238177726,2009,0.004894573051941454,0.007489296966528927
2009-06-03,3871,13,0.003358305347455438,6902,70,0.010141987829614604,2009,0.004995697565362531,0.007802167964225578
2009-06-04,3880,6,0.0015463917525773195,5275,65,0.012322274881516588,2009,0.005038244677057514,0.008183185711450259
2009-06-05,4413,14,0.0031724450487196918,5310,60,0.011299435028248588,2009,0.0051305084872036175,0.008452092786567248
2009-06-08,3466,187,0.05395268320830929,5562,132,0.023732470334412083,2009,0.006928931260813927,0.009160182659650412
2009-06-09,3405,105,0.030837004405286344,5313,211,0.03971390927912667,2009,0.007911200561204604,0.010461006973089713
2009-06-10,3160,46,0.014556962025316455,5400,163,0.030185185185185186,2009,0.008396432628715152,0.011447299096890122
2009-06-11,3697,60,0.016229375169055992,6799,110,0.01617884983085748,2009,0.008905017891072089,0.011961829356234703
2009-06-12,3975,28,0.007044025157232704,4697,108,0.02299340004258037,2009,0.009139818729646513,0.012615245183048312
2009-06-15,4926,51,0.010353227771010963,6164,132,0.021414665801427646,2009,0.009294667570110956,0.01325448099183471
2009-06-16,3916,46,0.01174668028600613,7923,62,0.00782531869241449,2009,0.009673513061690887,0.013113951574294274
2009-06-17,3723,76,0.0204136449100188,7018,80,0.011399259048161869,2009,0.010313951885622287,0.01344073821572202
2009-06-18,3333,22,0.006600660066006601,3979,7,0.0017592359889419453,2009,0.010517761177057267,0.013224831611735847
2009-06-19,3680,70,0.019021739130434784,4681,15,0.003204443494979705,2009,0.011093373794477371,0.013247535031456635
2009-06-22,3250,6,0.0018461538461538461,7154,18,0.002516074923119933,2009,0.011154912256015833,0.013156811960320569
2009-06-23,2783,9,0.0032339202299676607,5765,14,0.0024284475281873374,2009,0.011229812154790885,0.013161307611871766
2009-06-24,3018,39,0.012922465208747515,5937,12,0.00202122283981809,2009,0.011614135739743566,0.012967987311461864
2009-06-25,2910,40,0.013745704467353952,5692,32,0.005621925509486999,2009,0.011980498524100729,0.012979691141300697
2009-06-26,2779,9,0.0032385750269881253,3862,0,0.0,2009,0.012076984450066264,0.012971284247647902
2009-06-29,2457,1,0.000407000407000407,4625,31,0.006702702702702703,2009,0.012056245812975427,0.012981423088499722
2009-06-30,2386,91,0.038139145012573344,6095,59,0.009680065627563577,2009,0.013327550646727871,0.012935142710166244
2009-07-01,2484,6,0.0024154589371980675,4776,7,0.0014656616415410384,2009,0.013386215185320587,0.01266637572852786
2009-07-02,2621,8,0.003052270125906143,5965,31,0.005196982397317687,2009,0.012988357203106586,0.012759792052876244
2009-07-06,3138,33,0.010516252390057362,5392,59,0.01094213649851632,2009,0.013258300215993358,0.013037040872293104
2009-07-07,3694,96,0.02598808879263671,6291,44,0.0069941185821014145,2009,0.013855318361531437,0.013229086771117919
2009-07-08,4573,113,0.024710255849551718,6673,36,0.0053948748688745695,2009,0.014602928647794384,0.013271999965588989
2009-07-09,1787,15,0.008393956351426972,4710,10,0.0021231422505307855,2009,0.013761231865739148,0.013269497880626221
2009-07-10,2300,34,0.014782608695652174,4671,24,0.005138086062941554,2009,0.012890194149002561,0.013385039368927602
2009-07-13,2305,2,0.0008676789587852494,5349,9,0.0016825574873808188,2009,0.012441816303661592,0.010738784378447953
2009-07-14,2857,7,0.002450122506125306,5311,16,0.0030126153266804745,2009,0.012453258812079964,0.010331339164080272
2009-07-15,3591,8,0.002227791701475912,6994,73,0.01043751787246211,2009,0.012259019759501033,0.009784285585223085
2009-07-16,3387,2,0.000590493061706525,4537,42,0.009257218426272867,2009,0.012166759349976068,0.00975479327177836
2009-07-17,2954,2,0.0006770480704129993,4945,63,0.012740141557128413,2009,0.012137781227237259,0.009768722160965422
2009-07-20,3292,6,0.0018226002430133657,5207,20,0.003840983291722681,2009,0.012092786400380381,0.009520107103081226
2009-07-21,3592,0,0.0,5226,48,0.009184845005740528,2009,0.01029436362677007,0.009035186258792172
2009-07-22,2669,2,0.0007493443237167478,4654,5,0.0010743446497636442,2009,0.009291441624051083,0.007747200771146739
2009-07-23,5846,1,0.00017105713308244953,6547,18,0.0027493508477165114,2009,0.008811911460976618,0.0068326729598977825
2009-07-24,4136,0,0.0,5562,34,0.006112909025530385,2009,0.00827093228867475,0.006497141599720212
2009-07-27,3338,0,0.0,3898,73,0.018727552591072345,2009,0.008036131450100327,0.006354946684669946
2009-07-28,3006,0,0.0,4451,13,0.0029206919793304874,2009,0.007691023857733296,0.0057384808906000406
2009-07-29,2675,12,0.004485981308411215,4933,12,0.002432596797080884,2009,0.007449000558480132,0.00555872349408892
2009-07-30,5298,0,0.0,6767,10,0.0014777597162701345,2009,0.006768545728146172,0.0052280068496925285
2009-07-31,4102,0,0.0,4859,19,0.00391026960279893,2009,0.006548523725945952,0.005299707970154428
2009-08-03,4590,0,0.0,5183,37,0.0071387227474435655,2009,0.005914465754931459,0.0054308506119032235
2009-08-04,4701,2,0.00042544139544777704,6685,75,0.011219147344801795,2009,0.005867108673241256,0.005720953025959286
2009-08-05,3249,0,0.0,5662,58,0.010243730130695867,2009,0.005759311332242335,0.005981462446042903
2009-08-06,3487,17,0.004875250932033267,5382,120,0.022296544035674472,2009,0.00549107085635186,0.006657306485904782
2009-08-07,4730,20,0.004228329809725159,7161,144,0.020108923334729786,2009,0.005173825034430899,0.007140206413412876
2009-08-10,2299,1,0.00043497172683775554,5150,144,0.02796116504854369,2009,0.005080371591092554,0.008072245248364331
2009-08-11,3749,21,0.005601493731661776,5646,106,0.0187743535246192,2009,0.005253521368581266,0.008474633609094883
2009-08-12,3468,0,0.0,6065,182,0.030008244023083264,2009,0.003982216534828822,0.009152239555612205
2009-08-13,2939,0,0.0,4202,178,0.04236078058067587,2009,0.0039017012369222193,0.0105154101869167
2009-08-14,3074,20,0.006506180871828237,5233,103,0.019682782342824383,2009,0.004016831595119622,0.010998270185100254
2009-08-17,3937,1,0.000254000508001016,6480,45,0.006944444444444444,2009,0.0036747565323844112,0.010865013783297859
2009-08-18,2650,8,0.0030188679245283017,4726,73,0.015446466356326703,2009,0.0029091158367807973,0.011146758709105368
2009-08-19,4708,78,0.01656754460492778,5587,50,0.008949346697691068,2009,0.0026376921286266663,0.011265241103399253
2009-08-20,2955,1,0.00033840947546531303,4376,12,0.002742230347349177,2009,0.0023691738994279445,0.0112858773732932
2009-08-21,4577,22,0.004806641905178064,6704,29,0.004325775656324582,2009,0.0020366416730788076,0.0112588003597393
2009-08-24,4815,63,0.013084112149532711,7102,60,0.00844832441565756,2009,0.0024438561127703893,0.01148432592401519
2009-08-25,3631,0,0.0,5593,66,0.011800464866797783,2009,0.002362185362566212,0.011777254242019102
2009-08-26,4341,57,0.013130615065653075,4966,53,0.01067257349979863,2009,0.0027256128080387844,0.011785089429596987
2009-08-27,3388,52,0.015348288075560802,5972,102,0.01707970529135968,2009,0.0032175393085005933,0.012045838991766545
2009-08-28,2762,4,0.001448225923244026,6885,86,0.012490922294843863,2009,0.0032432452369282948,0.012037531683023728
2009-08-31,2607,9,0.0034522439585730723,6381,88,0.013790941858642845,2009,0.003297566694113618,0.012369196968587733
2009-09-01,4719,32,0.0067810976901886,8484,14,0.0016501650165016502,2009,0.0035236032837865712,0.012118040968946439
2009-09-02,3387,31,0.009152642456451136,5465,7,0.0012808783165599268,2009,0.0038037132215443846,0.012124925424506315
2009-09-03,2763,88,0.031849439015562794,4521,38,0.0084052200840522,2009,0.004859659284293729,0.012313454399050834
2009-09-04,3206,30,0.009357454772301934,5030,70,0.013916500994035786,2009,0.005171574443370461,0.012573574131334348
2009-09-08,2913,11,0.0037761757638173706,6023,73,0.0121202058774697,2009,0.00529744696883104,0.012353329240880928
2009-09-09,2739,23,0.008397225264695144,5803,21,0.0036188178528347406,2009,0.005577354477654211,0.012376600103331071
2009-09-10,3440,5,0.0014534883720930232,6212,71,0.011429491307147457,2009,0.005476271379776938,0.012676496586999956
2009-09-11,4185,5,0.0011947431302270011,5987,57,0.009520628027392683,2009,0.0055160961507845045,0.012944592197370708
2009-09-14,4397,59,0.013418239708892426,4315,40,0.009269988412514484,2009,0.005963370807747586,0.013123249491027892
2009-09-15,6131,15,0.0024465829391616374,4966,33,0.0066451872734595244,2009,0.006044923572386307,0.013106798308561759
2009-09-16,5927,1,0.00016871941960519654,7124,25,0.0035092644581695676,2009,0.0060363661731915545,0.012849802212340684
2009-09-17,6495,36,0.005542725173210162,5686,88,0.015476609215617306,2009,0.0062211236789652255,0.013024231515171398
2009-09-18,3525,5,0.0014184397163120568,4016,8,0.00199203187250996,2009,0.006105896638441186,0.012347414443065913
2009-09-21,3890,6,0.0015424164524421595,5669,2,0.0003527959075674722,2009,0.006016366193198419,0.011688876862160504
2009-09-22,3659,11,0.003006285870456409,5411,14,0.00258732212160414,2009,0.0061020766646523745,0.010843082097929186
2009-09-23,4017,0,0.0,6012,56,0.009314703925482368,2009,0.0059153602069303155,0.010527760444624624
2009-09-24,2581,2,0.0007748934521503294,5888,14,0.002377717391304348,2009,0.0059411899886686595,0.009606742890231995
2009-09-25,2894,1,0.0003455425017277125,4924,11,0.0022339561332250205,2009,0.005952708072059583,0.008269182075316966
2009-09-28,2385,2,0.0008385744234800838,4792,12,0.0025041736227045075,2009,0.005763787857114645,0.007696561784646302
2009-09-29,1956,7,0.0035787321063394683,3521,30,0.008520306731042317,2009,0.005874612243725927,0.007749090527532898
2009-09-30,2347,5,0.0021303792074989347,5402,27,0.004998148833765272,2009,0.00584499595315828,0.007400813276780852
2009-10-01,3911,0,0.0,7639,16,0.002094514988872889,2009,0.005292744466327355,0.007172318886486912
2009-10-02,3443,8,0.0023235550392099913,6971,1,0.00014345144168698896,2009,0.005358915985118844,0.0070856929229648384
2009-10-05,2492,4,0.0016051364365971107,4693,18,0.0038354996803750267,2009,0.005252199136166145,0.007069350390433187
2009-10-06,3161,2,0.0006327111673521037,6643,47,0.00707511666415776,2009,0.004837152436760125,0.007023576798716527
2009-10-07,2610,1,0.0003831417624521073,3882,35,0.009015971148892323,2009,0.004849923828841862,0.006930760341453011
2009-10-08,2816,0,0.0,5342,40,0.007487832272557095,2009,0.00441223665998676,0.006824602300544961
2009-10-09,2011,2,0.000994530084535057,4107,31,0.00754808862916971,2009,0.003933778060285902,0.006506881745138628
2009-10-12,3009,12,0.003988035892323031,5216,66,0.012653374233128834,2009,0.004018438392588535,0.006512296809748128
2009-10-13,3234,0,0.0,3808,34,0.008928571428571428,2009,0.003903363593969432,0.006350217795412413
2009-10-14,5358,1,0.0001866368047779022,6636,3,0.0004520795660036166,2009,0.0036835482311224094,0.0063102816137291465
2009-10-15,2826,1,0.00035385704175513094,4364,9,0.002062328139321723,2009,0.0033902553839658756,0.00633632994115454
2009-10-16,2860,3,0.001048951048951049,5307,5,0.000942151874882231,2009,0.0023635724517454843,0.006087561000848873
2009-10-19,2993,8,0.0026729034413631807,5985,17,0.0028404344193817877,2009,0.002140754074047526,0.00571835878169374
2009-10-20,3570,6,0.0016806722689075631,5526,5,0.0009048136083966703,2009,0.0020709039575505326,0.005344512372724639
2009-10-21,2329,8,0.0034349506225848005,5570,12,0.0021543985637342907,2009,0.001905494802813521,0.0052956983964212905
2009-10-22,1872,0,0.0,5378,6,0.0011156563778356265,2009,0.0018570451904104202,0.004951903898777563
2009-10-23,1896,0,0.0,5176,6,0.00115919629057187,2009,0.0018172204194028536,0.004673189507550202
2009-10-26,3435,2,0.0005822416302765648,6593,3,0.0004550280600637039,2009,0.0013893538167823248,0.0043793574958018435
2009-10-27,2848,2,0.0007022471910112359,4900,5,0.0010204081632653062,2009,0.001331209291843978,0.004191864858795369
2009-10-28,3481,5,0.0014363688595231256,8128,9,0.0011072834645669291,2009,0.0013734642731745754,0.0041117988256752815
2009-10-29,3465,1,0.0002886002886002886,5734,8,0.0013951866062085804,2009,0.001198326777020913,0.0036424180720283235
2009-10-30,5158,35,0.006785575804575417,9110,25,0.0027442371020856204,2009,0.0013772313132963585,0.0036674915796808456
2009-11-02,3794,9,0.0023721665788086453,10067,18,0.0017880202642296613,2009,0.001404889650841908,0.0037153323915695854
2009-11-03,2419,4,0.0016535758577924762,6880,7,0.0010174418604651163,2009,0.0013597993170864436,0.003663003049531618
2009-11-04,2633,6,0.002278769464489176,5286,7,0.0013242527430949679,2009,0.0014357582992360828,0.003396654676785371
